t,S1,S2,S3,E1,E2,E3,Ev,Eq,Sp,Sq,Ep_q,void,gamma,G,nu,Sy,M,Group
0.41,-376948.296159069,-146583.597618168,-146583.597618168,-0.00205,0.001025,0.001025,0,0.00205000000007221,223371.830465135,230364.698540901,0.00128211767153033,0.5,0.00128211767153033,100000000,0.25,100000,0.577350269189626,1
0.42,-382570.290239309,-149861.841698408,-149861.841698408,-0.0021,0.00105,0.00105,0,0.00210000000007049,227431.324545375,232708.448540901,0.00132430517153033,0.5,0.00132430517153033,100000000,0.25,100000,0.577350269189626,1
0.43,-388192.284319549,-153140.085778647,-153140.085778647,-0.00215,0.001075,0.001075,0,0.00215000000006885,231490.818625614,235052.198540901,0.00136649267153033,0.5,0.00136649267153033,100000000,0.25,100000,0.577350269189626,1
0.44,-393814.278399788,-156418.329858887,-156418.329858887,-0.0022,0.0011,0.0011,0,0.00220000000006729,235550.312705854,237395.948540901,0.00140868017153033,0.5,0.00140868017153033,100000000,0.25,100000,0.577350269189626,1
0.45,-399436.272480028,-159696.573939126,-159696.573939126,-0.00225,0.001125,0.001125,0,0.00225000000006579,239609.806786093,239739.698540901,0.00145086767153033,0.5,0.00145086767153033,100000000,0.25,100000,0.577350269189626,1
0.46,-405058.266560267,-162974.818019366,-162974.818019366,-0.0023,0.00115,0.00115,0,0.00230000000006436,243669.300866333,242083.448540901,0.00149305517153033,0.5,0.00149305517153033,100000000,0.25,100000,0.577350269189626,1
0.47,-410680.260640507,-166253.062099605,-166253.062099605,-0.00235,0.001175,0.001175,0,0.00235000000006299,247728.794946573,244427.198540901,0.00153524267153033,0.5,0.00153524267153033,100000000,0.25,100000,0.577350269189626,1
0.48,-416302.254720746,-169531.306179845,-169531.306179845,-0.0024,0.0012,0.0012,0,0.00240000000006168,251788.289026812,246770.948540901,0.00157743017153033,0.5,0.00157743017153033,100000000,0.25,100000,0.577350269189626,1
0.49,-421924.248800986,-172809.550260085,-172809.550260085,-0.00245,0.001225,0.001225,0,0.00245000000006042,255847.783107052,249114.698540901,0.00161961767153033,0.5,0.00161961767153033,100000000,0.25,100000,0.577350269189626,1
0.5,-427546.242881225,-176087.794340324,-176087.794340324,-0.0025,0.00125,0.00125,0,0.00250000000005921,259907.277187291,251458.448540901,0.00166180517153033,0.5,0.00166180517153033,100000000,0.25,100000,0.577350269189626,1
0.51,-433168.236961465,-179366.038420564,-179366.038420564,-0.00255,0.001275,0.001275,0,0.00255000000005805,263966.771267531,253802.198540901,0.00170399267153033,0.5,0.00170399267153033,100000000,0.25,100000,0.577350269189626,1
0.52,-438790.231041705,-182644.282500803,-182644.282500803,-0.0026,0.0013,0.0013,0,0.00260000000005693,268026.26534777,256145.948540901,0.00174618017153033,0.5,0.00174618017153033,100000000,0.25,100000,0.577350269189626,1
0.53,-444412.225121944,-185922.526581043,-185922.526581043,-0.00265,0.001325,0.001325,0,0.00265000000005586,272085.75942801,258489.698540901,0.00178836767153033,0.5,0.00178836767153033,100000000,0.25,100000,0.577350269189626,1
0.54,-450034.219202184,-189200.770661282,-189200.770661282,-0.0027,0.00135,0.00135,0,0.00270000000005482,276145.253508249,260833.448540901,0.00183055517153033,0.5,0.00183055517153033,100000000,0.25,100000,0.577350269189626,1
0.55,-455656.213282423,-192479.014741522,-192479.014741522,-0.00275,0.001375,0.001375,0,0.00275000000005383,280204.747588489,263177.198540901,0.00187274267153033,0.5,0.00187274267153033,100000000,0.25,100000,0.577350269189626,1
0.56,-461278.207362663,-195757.258821761,-195757.258821761,-0.0028,0.0014,0.0014,0,0.00280000000005287,284264.241668729,265520.948540901,0.00191493017153033,0.5,0.00191493017153033,100000000,0.25,100000,0.577350269189626,1
0.57,-466900.201442902,-199035.502902001,-199035.502902001,-0.00285,0.001425,0.001425,0,0.00285000000005194,288323.735748968,267864.698540901,0.00195711767153033,0.5,0.00195711767153033,100000000,0.25,100000,0.577350269189626,1
0.58,-472522.195523142,-202313.746982241,-202313.74698224,-0.0029,0.00145,0.00145,0,0.00290000000005104,292383.229829208,270208.448540901,0.00199930517153033,0.5,0.00199930517153033,100000000,0.25,100000,0.577350269189626,1
0.59,-478144.189603381,-205591.99106248,-205591.99106248,-0.00295,0.001475,0.001475,0,0.00295000000005018,296442.723909447,272552.198540901,0.00204149267153033,0.5,0.00204149267153033,100000000,0.25,100000,0.577350269189626,1
0.6,-483766.183683621,-208870.23514272,-208870.23514272,-0.003,0.0015,0.0015,0,0.00300000000004934,300502.217989687,274895.948540901,0.00208368017153033,0.5,0.00208368017153033,100000000,0.25,100000,0.577350269189626,1
0.61,-489388.177763861,-212148.479222959,-212148.479222959,-0.00305,0.001525,0.001525,0,0.00305000000004853,304561.712069926,277239.698540901,0.00212586767153033,0.5,0.00212586767153033,100000000,0.25,100000,0.577350269189626,1
0.62,-495010.1718441,-215426.723303199,-215426.723303199,-0.0031,0.00155,0.00155,0,0.00310000000004775,308621.206150166,279583.448540901,0.00216805517153033,0.5,0.00216805517153033,100000000,0.25,100000,0.577350269189626,1
0.63,-500632.16592434,-218704.967383438,-218704.967383438,-0.00315,0.001575,0.001575,0,0.00315000000004699,312680.700230405,281927.198540901,0.00221024267153033,0.5,0.00221024267153033,100000000,0.25,100000,0.577350269189626,1
0.64,-506254.160004579,-221983.211463678,-221983.211463678,-0.0032,0.0016,0.0016,0,0.00320000000004626,316740.194310645,284270.948540901,0.00225243017153033,0.5,0.00225243017153033,100000000,0.25,100000,0.577350269189626,1
0.65,-511876.154084819,-225261.455543917,-225261.455543917,-0.00325,0.001625,0.001625,0,0.00325000000004555,320799.688390885,286614.698540901,0.00229461767153033,0.5,0.00229461767153033,100000000,0.25,100000,0.577350269189626,1
0.66,-517498.148165058,-228539.699624157,-228539.699624157,-0.0033,0.00165,0.00165,0,0.00330000000004486,324859.182471124,288958.448540901,0.00233680517153033,0.5,0.00233680517153033,100000000,0.25,100000,0.577350269189626,1
0.67,-523120.142245298,-231817.943704397,-231817.943704397,-0.00335,0.001675,0.001675,0,0.00335000000004419,328918.676551364,291302.198540901,0.00237899267153033,0.5,0.00237899267153033,100000000,0.25,100000,0.577350269189626,1
0.68,-528742.136325537,-235096.187784636,-235096.187784636,-0.0034,0.0017,0.0017,0,0.00340000000004354,332978.170631603,293645.948540901,0.00242118017153033,0.5,0.00242118017153033,100000000,0.25,100000,0.577350269189626,1
0.69,-534364.130405777,-238374.431864876,-238374.431864876,-0.00345,0.001725,0.001725,0,0.00345000000004291,337037.664711843,295989.698540901,0.00246336767153033,0.5,0.00246336767153033,100000000,0.25,100000,0.577350269189626,1
0.7,-539986.124486017,-241652.675945115,-241652.675945115,-0.0035,0.00175,0.00175,0,0.00350000000004229,341097.158792082,298333.448540901,0.00250555517153033,0.5,0.00250555517153033,100000000,0.25,100000,0.577350269189626,1
0.71,-545608.118566256,-244930.920025355,-244930.920025355,-0.00355,0.001775,0.001775,0,0.0035500000000417,345156.652872322,300677.198540901,0.00254774267153033,0.5,0.00254774267153033,100000000,0.25,100000,0.577350269189626,1
0.72,-551230.112646496,-248209.164105594,-248209.164105594,-0.0036,0.0018,0.0018,0,0.00360000000004112,349216.146952561,303020.948540901,0.00258993017153033,0.5,0.00258993017153033,100000000,0.25,100000,0.577350269189626,1
0.73,-556852.106726735,-251487.408185834,-251487.408185834,-0.00365,0.001825,0.001825,0,0.00365000000004055,353275.641032801,305364.698540901,0.00263211767153033,0.5,0.00263211767153033,100000000,0.25,100000,0.577350269189626,1
0.74,-562474.100806975,-254765.652266073,-254765.652266073,-0.0037,0.00185,0.00185,0,0.00370000000004001,357335.135113041,307708.448540901,0.00267430517153033,0.5,0.00267430517153033,100000000,0.25,100000,0.577350269189626,1
0.75,-568096.094887214,-258043.896346313,-258043.896346313,-0.00375,0.001875,0.001875,0,0.00375000000003947,361394.62919328,310052.198540901,0.00271649267153033,0.5,0.00271649267153033,100000000,0.25,100000,0.577350269189626,1
0.76,-573718.088967454,-261322.140426553,-261322.140426553,-0.0038,0.0019,0.0019,0,0.00380000000003895,365454.12327352,312395.948540901,0.00275868017153033,0.5,0.00275868017153033,100000000,0.25,100000,0.577350269189626,1
0.77,-579340.083047693,-264600.384506792,-264600.384506792,-0.00385,0.001925,0.001925,0,0.00385000000003845,369513.617353759,314739.698540901,0.00280086767153033,0.5,0.00280086767153033,100000000,0.25,100000,0.577350269189626,1
0.78,-584962.077127933,-267878.628587032,-267878.628587032,-0.0039,0.00195,0.00195,0,0.00390000000003795,373573.111433999,317083.448540901,0.00284305517153033,0.5,0.00284305517153033,100000000,0.25,100000,0.577350269189626,1
0.79,-590584.071208173,-271156.872667271,-271156.872667271,-0.00395,0.001975,0.001975,0,0.00395000000003747,377632.605514238,319427.198540901,0.00288524267153033,0.5,0.00288524267153033,100000000,0.25,100000,0.577350269189626,1
0.8,-596206.065288412,-274435.116747511,-274435.116747511,-0.004,0.002,0.002,0,0.00400000000003701,381692.099594478,321770.948540901,0.00292743017153033,0.5,0.00292743017153033,100000000,0.25,100000,0.577350269189626,1
0.81,-601828.059368652,-277713.36082775,-277713.36082775,-0.00405,0.002025,0.002025,0,0.00405000000003655,385751.593674717,324114.698540901,0.00296961767153033,0.5,0.00296961767153033,100000000,0.25,100000,0.577350269189626,1
0.82,-607450.053448891,-280991.60490799,-280991.60490799,-0.0041,0.00205,0.00205,0,0.0041000000000361,389811.087754957,326458.448540901,0.00301180517153033,0.5,0.00301180517153033,100000000,0.25,100000,0.577350269189626,1
0.83,-613072.047529131,-284269.848988229,-284269.848988229,-0.00415,0.002075,0.002075,0,0.00415000000003567,393870.581835197,328802.198540901,0.00305399267153033,0.5,0.00305399267153033,100000000,0.25,100000,0.577350269189626,1
0.84,-618694.04160937,-287548.093068469,-287548.093068469,-0.0042,0.0021,0.0021,0,0.00420000000003524,397930.075915436,331145.948540901,0.00309618017153033,0.5,0.00309618017153033,100000000,0.25,100000,0.577350269189626,1
0.85,-624316.03568961,-290826.337148709,-290826.337148709,-0.00425,0.002125,0.002125,0,0.00425000000003483,401989.569995676,333489.698540901,0.00313836767153033,0.5,0.00313836767153033,100000000,0.25,100000,0.577350269189626,1
0.86,-629938.029769849,-294104.581228948,-294104.581228948,-0.0043,0.00215,0.00215,0,0.00430000000003442,406049.064075915,335833.448540901,0.00318055517153033,0.5,0.00318055517153033,100000000,0.25,100000,0.577350269189626,1
0.87,-635560.023850089,-297382.825309188,-297382.825309188,-0.00435,0.002175,0.002175,0,0.00435000000003403,410108.558156155,338177.198540901,0.00322274267153033,0.5,0.00322274267153033,100000000,0.25,100000,0.577350269189626,1
0.88,-641182.017930328,-300661.069389427,-300661.069389427,-0.0044,0.0022,0.0022,0,0.00440000000003364,414168.052236394,340520.948540901,0.00326493017153033,0.5,0.00326493017153033,100000000,0.25,100000,0.577350269189626,1
0.89,-646804.012010568,-303939.313469667,-303939.313469667,-0.00445,0.002225,0.002225,0,0.00445000000003326,418227.546316634,342864.698540901,0.00330711767153033,0.5,0.00330711767153033,100000000,0.25,100000,0.577350269189626,1
0.9,-652426.006090808,-307217.557549906,-307217.557549906,-0.0045,0.00225,0.00225,0,0.00450000000003289,422287.040396873,345208.448540901,0.00334930517153033,0.5,0.00334930517153033,100000000,0.25,100000,0.577350269189626,1
0.91,-658048.000171047,-310495.801630146,-310495.801630146,-0.00455,0.002275,0.002275,0,0.00455000000003253,426346.534477113,347552.198540901,0.00339149267153033,0.5,0.00339149267153033,100000000,0.25,100000,0.577350269189626,1
0.92,-663669.994251287,-313774.045710385,-313774.045710385,-0.0046,0.0023,0.0023,0,0.00460000000003218,430406.028557353,349895.948540901,0.00343368017153033,0.5,0.00343368017153033,100000000,0.25,100000,0.577350269189626,1
0.93,-669291.988331526,-317052.289790625,-317052.289790625,-0.00465,0.002325,0.002325,0,0.00465000000003183,434465.522637592,352239.698540901,0.00347586767153033,0.5,0.00347586767153033,100000000,0.25,100000,0.577350269189626,1
0.94,-674913.982411766,-320330.533870864,-320330.533870864,-0.0047,0.00235,0.00235,0,0.00470000000003149,438525.016717832,354583.448540901,0.00351805517153033,0.5,0.00351805517153033,100000000,0.25,100000,0.577350269189626,1
0.95,-680535.976492005,-323608.777951104,-323608.777951104,-0.00475,0.002375,0.002375,0,0.00475000000003116,442584.510798071,356927.198540901,0.00356024267153033,0.5,0.00356024267153033,100000000,0.25,100000,0.577350269189626,1
0.96,-686157.970572245,-326887.022031344,-326887.022031344,-0.0048,0.0024,0.0024,0,0.00480000000003084,446644.004878311,359270.948540901,0.00360243017153033,0.5,0.00360243017153033,100000000,0.25,100000,0.577350269189626,1
0.97,-691779.964652485,-330165.266111583,-330165.266111583,-0.00485,0.002425,0.002425,0,0.00485000000003052,450703.49895855,361614.698540901,0.00364461767153033,0.5,0.00364461767153033,100000000,0.25,100000,0.577350269189626,1
0.98,-697401.958732724,-333443.510191823,-333443.510191823,-0.0049,0.00245,0.00245,0,0.00490000000003021,454762.99303879,363958.448540901,0.00368680517153033,0.5,0.00368680517153033,100000000,0.25,100000,0.577350269189626,1
0.99,-703023.952812964,-336721.754272062,-336721.754272062,-0.00495,0.002475,0.002475,0,0.0049500000000299,458822.487119029,366302.198540901,0.00372899267153033,0.5,0.00372899267153033,100000000,0.25,100000,0.577350269189626,1
1,-708645.946893203,-339999.998352302,-339999.998352302,-0.005,0.0025,0.0025,0,0.0050000000000296,462881.981199269,368645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1,-708645.946893203,-339999.998352302,-339999.998352302,-0.005,0.0025,0.0025,0,0.0050000000000296,462881.981199269,368645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.02,-688645.946893203,-349999.998352302,-349999.998352302,-0.0049,0.00245,0.00245,0,0.00490000000003021,462881.981199269,338645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.04,-668645.946893203,-359999.998352302,-359999.998352302,-0.0048,0.0024,0.0024,0,0.00480000000003084,462881.981199269,308645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.06,-648645.946893203,-369999.998352302,-369999.998352302,-0.0047,0.00235,0.00235,0,0.00470000000003149,462881.981199269,278645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.08,-628645.946893203,-379999.998352302,-379999.998352302,-0.0046,0.0023,0.0023,0,0.00460000000003218,462881.981199269,248645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.1,-608645.946893203,-389999.998352302,-389999.998352302,-0.0045,0.00225,0.00225,0,0.00450000000003289,462881.981199269,218645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.12,-588645.946893203,-399999.998352302,-399999.998352302,-0.0044,0.0022,0.0022,0,0.00440000000003364,462881.981199269,188645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.14,-568645.946893203,-409999.998352302,-409999.998352302,-0.0043,0.00215,0.00215,0,0.00430000000003442,462881.981199269,158645.948540901,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.16,-548645.946893204,-419999.998352302,-419999.998352302,-0.0042,0.0021,0.0021,0,0.00420000000003524,462881.981199269,128645.948540902,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.18,-528645.946893203,-429999.998352302,-429999.998352302,-0.0041,0.00205,0.00205,0,0.0041000000000361,462881.981199269,98645.9485409016,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.2,-508645.946893203,-439999.998352302,-439999.998352302,-0.004,0.002,0.002,0,0.00400000000003701,462881.981199269,68645.9485409017,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.22,-488645.946893204,-449999.998352302,-449999.998352302,-0.0039,0.00195,0.00195,0,0.00390000000003795,462881.981199269,38645.9485409018,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.24,-468645.946893203,-459999.998352302,-459999.998352302,-0.0038,0.0019,0.0019,0,0.00380000000003895,462881.981199269,8645.94854090142,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.26,-448645.946893203,-469999.998352302,-469999.998352302,-0.0037,0.00185,0.00185,0,0.00370000000004001,462881.981199269,21354.0514590985,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.28,-428645.946893203,-479999.998352302,-479999.998352302,-0.0036,0.0018,0.0018,0,0.00360000000004112,462881.981199269,51354.0514590985,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.3,-408645.946893203,-489999.998352302,-489999.998352302,-0.0035,0.00175,0.00175,0,0.00350000000004229,462881.981199269,81354.0514590986,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.32,-388645.946893203,-499999.998352302,-499999.998352302,-0.0034,0.0017,0.0017,0,0.00340000000004354,462881.981199269,111354.051459099,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
1.34,-368645.946893203,-509999.998352302,-509999.998352302,-0.0033,0.00165,0.00165,0,0.00330000000004486,462881.981199269,141354.051459099,0.00377118017153033,0.5,0.00377118017153033,100000000,0.25,100000,0.577350269189626,1
